X;Y;osm_id;type;name;operator;wheelchair;access;opening_hours;fee;supervised;for_everyone;for_child;for_women;for_men;drinking_water;toilets_disposal;toilets_position;paper_supplied;handwashing;changing_table;com_insee;com_nom
-0.4286592;43.1052386005388;node/10946884283;toilettes_publiques;;;yes;yes;;;;;;;;;;;;;;"64062";Arudy
-0.5889523;43.6516863005407;node/10949789402;toilettes_publiques;;;no;yes;;;;yes;;;;;flush;;;;;"40119";Hagetmau
-0.5532961;43.7978799005382;node/10951322695;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"40026";Bas-Mauco
-0.7566772;43.473294400542;node/10951585984;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64430";Orthez
-0.7578494;43.473755500542;node/10951585985;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64430";Orthez
-0.7719302;43.4887075005419;node/10951585986;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64430";Orthez
-0.6000401;45.053633800463;node/10957593687;toilettes_publiques;;;;;;;;;;;;;;;;;;"33035";Bayon-sur-Gironde
-0.7920824;45.4772339004157;node/10957612520;toilettes_publiques;;;;;;;;;;;;;;;;;;"17248";Mortagne-sur-Gironde
-0.417231;43.3432961005418;node/10958018587;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64335";Lescar
1.316423;45.1282950004555;node/10958283732;toilettes_erp;Marie Blachère;;yes;;Mo-Sa 07:00-19:30;;;;;;;;;;;;;"24547";Terrasson-Lavilledieu
-0.5167326;45.9438318003511;node/10961841005;toilettes_publiques;;;;;;;;;;;;;;;;;;"17347";Saint-Jean-d'Angély
-1.1114005;46.1062604003257;node/10970031917;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17010";Angoulins
-0.4567795;45.3934959004259;node/10973962194;toilettes_publiques;;;;yes;;;;;;;;;;;;;no;"17403";Saint-Simon-de-Bordes
1.2614027;45.1212452004562;node/10976100501;toilettes_publiques;;;yes;customers;;no;;yes;;;;;flush;"seated;urinal";;;;"24547";Terrasson-Lavilledieu
0.1806027;47.0943401001417;node/10980270106;toilettes_publiques;;;;;;;;;;;;;;;;;;"86026";Beuxes
0.1993364;46.3178922002904;node/10981111701;toilettes_publiques;;;;;;;;;;;;;;;;;;"86082";Valence-en-Poitou
0.0941726;45.6711517003904;node/10982354982;toilettes_publiques;;;yes;;;no;;yes;;;;yes;flush;;;;;"16138";Fléac
0.0907992;45.6616871003917;node/10982354987;toilettes_publiques;;;;;;no;;yes;;;;;flush;;;;;"16138";Fléac
0.0929018;45.6640931003914;node/10982354989;toilettes_publiques;;;yes;;;no;;yes;;;;;flush;seated;;;;"16138";Fléac
-1.5194674;43.5266703005418;node/10992510961;toilettes_publiques;;;yes;yes;;no;;yes;;;;yes;flush;;;;;"64024";Anglet
-1.4871421;43.5118672005419;node/11005474439;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64102";Bayonne
0.1877835;46.4261987002714;node/11005756151;toilettes_publiques;;;;;;;;;;;;;;;;;;"86045";Celle-Lévescault
1.1630652;44.7919073004868;node/11006157115;toilettes_erp;Camping Slow Village;;yes;;;;;;;;;yes;;;;;;"24395";Saint-Cybranet
-0.9386189;45.6710532003904;node/11007685047;toilettes_publiques;;;yes;;;;;;;yes;yes;;;;;;;"17421";Saujon
0.2747191;46.0301670003378;node/11007790329;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16044";Bioussac
0.1350974;46.0836211003293;node/11009906408;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16189";Londigny
0.1804024;45.8688309003624;node/11009906410;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16206";Mansle-les-Fontaines
0.1238704;45.7829744003748;node/11009906413;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16226";Montignac-Charente
-0.0037337;46.0301595003378;node/11009979297;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16253";Paizay-Naudouin-Embourie
0.0582663;45.970909400347;node/11010113106;toilettes_publiques;;;;;;;;;;;;;pitlatrine;;;;;"16373";Souvigné
0.0356501;46.0508248003345;node/11010368757;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16381";Theil-Rabier
-0.4334536;43.3168846005416;node/11010522374;toilettes_publiques;;;;;;;;;;yes;;;;;;;;"64335";Lescar
-0.4334844;43.3168993005416;node/11010522375;toilettes_publiques;;;yes;;;;;;;;yes;;;;;;yes;"64335";Lescar
0.3076463;45.8871483003596;node/11010527931;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"16392";Valence
1.9832724;45.2460646004429;node/11011083004;toilettes_publiques;;;;;;;;;;;;;;;;;;"19231";Saint-Pardoux-la-Croisille
-0.1206652;46.5895898002417;node/11012603474;toilettes_publiques;;;;;;;;;;;;;;;;;;"79278";Saint-Martin-du-Fouilloux
0.3223436;46.0007520003424;node/11013618776;toilettes_publiques;;;;;;;;;;;;;;;;;;"16242";Nanteuil-en-Vallée
0.3224435;46.0024149003421;node/11013618777;toilettes_publiques;;;;;;;;;;;;;;;;;;"16242";Nanteuil-en-Vallée
0.2333224;45.9787955003458;node/11013755323;toilettes_publiques;;;;;;;;;;;;;;;;;;"16400";Verteuil-sur-Charente
0.0790393;46.0147233003402;node/11013755326;toilettes_publiques;;;;;;;;;;;;;;;;;;"16409";Villefagnan
0.0782217;46.0220735003391;node/11013755330;toilettes_publiques;;;;;;;;;;;;;;;;;;"16409";Villefagnan
0.0894606;45.8324479003677;node/11016046548;toilettes_publiques;;;;;;;;;;;;;;;;;;"16108";Coulonges
2.1709668;45.9548468003495;node/11017726705;toilettes_publiques;;;;;;;;;;;;;;;;;;"23008";Aubusson
1.1619707;44.7919293004868;node/11019162566;toilettes_erp;Sortie Camping;;yes;;;;;;;;;yes;;;;;;"24395";Saint-Cybranet
-1.1231272;45.652200300393;node/1106607452;toilettes_publiques;;;;;;yes;;;;;;;;;;;;"17380";Saint-Palais-sur-Mer
-1.1275458;44.7608531004893;node/1147589403;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33011";Arès
-1.1407716;44.7605641004893;node/1148754156;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33011";Arès
-1.1255675;44.75243330049;node/1149040247;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33011";Arès
0.4144073;46.5108275002562;node/1151229201;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"86180";Nouaillé-Maupertuis
-1.0778852;45.6407096003945;node/1151332162;toilettes_publiques;;;yes;customers;;;;;;;;;;;;;;"17380";Saint-Palais-sur-Mer
-1.0910889;44.7331918004915;node/1157486740;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33005";Andernos-les-Bains
0.7528902;46.6419628002319;node/1177194941;toilettes_publiques;;;;;;;;;;;;;;;;;;"86202";La Puye
-0.8384813;43.7112839005398;node/1183375952;toilettes_publiques;;;yes;yes;;no;;;;yes;yes;;flush;;;;;"40194";Montfort-en-Chalosse
-0.9964354;44.0929442005293;node/1184659203;toilettes_publiques;;Vinci Autoroutes;yes;yes;;no;;yes;;;;;flush;;;;yes;"40210";Onesse-Laharie
-0.9015125;44.2527666005222;node/1184683764;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;;;;yes;"40134";Labouheyre
-0.0183513;46.4526939002667;node/1189231207;toilettes_publiques;;;yes;yes;24/7;no;;;;;;;;;;;yes;"79201";Pamproux
-0.2867576;46.4387141002692;node/1191087679;toilettes_publiques;;;;;;;;;;;;;;;;;;"79020";Augé
-0.2878745;46.4388674002692;node/1191087685;toilettes_publiques;;;;;;;;;;;;;;;;;;"79020";Augé
-1.0095168;45.6122109003983;node/1202454429;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17306";Royan
-1.191346;45.013403000467;node/1214940977;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.193053;45.0122620004671;node/1214943666;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.193825;45.0137790004669;node/1214944626;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.194213;45.012919400467;node/1214956889;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.1751202;46.0229111003389;node/1218033636;toilettes_publiques;;;yes;;;yes;;;;;;;;;;;no;"17004";Île-d'Aix
-1.1750771;46.0100450003409;node/1218033647;toilettes_publiques;;;;;;no;;;;;;;;;;;;"17004";Île-d'Aix
-1.1735677;46.0192399003395;node/1218033654;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"17004";Île-d'Aix
-1.1769911;46.0155100003401;node/1218033661;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"17004";Île-d'Aix
-1.1994973;44.9986117004684;node/1250595220;toilettes_publiques;;;;;;;;;;;;;;;;;;"33214";Lacanau
-1.182697;44.7493914004902;node/1251409966;toilettes_publiques;;;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
-0.885221;43.2262317005407;node/1256839420;toilettes_erp;Carrefour Market;Carrefour Market;;;24/7;;;;;;;;;;;;no;"64371";Mauléon-Licharre
-0.5809716;44.8380731004829;node/1257828890;toilettes_publiques;;;no;;;;;;;;;;;;;;;"33063";Bordeaux
-0.8030638;43.8283753005375;node/1262354595;toilettes_erp;Total;Duverge Romain;;;24/7;;;;;;;;;;;;;"40313";Tartas
0.3456751;46.5649735002462;node/1272934625;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"86194";Poitiers
-1.0281835;45.6225600003969;node/1282221392;toilettes_publiques;;;yes;yes;;no;;;;;;;flush;seated;;;;"17306";Royan
0.1877768;45.836915000367;node/1288968146;toilettes_publiques;;;;;;;;;;;;;;;;;;"16200";Maine-de-Boixe
0.1876647;45.8476420003655;node/1290291706;toilettes_publiques;;;;;;;;;;;;;;;;;;"16200";Maine-de-Boixe
0.097543;45.666470600391;node/1299563710;toilettes_publiques;;;yes;;;no;;yes;;;;;flush;"seated;urinal";;;;"16138";Fléac
-1.2099946;44.6022064005013;node/1305756970;toilettes_publiques;;;yes;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-0.9557266;43.017441500537;node/1305926313;toilettes_publiques;;;;;;no;;;;;;;;;;;;"64316";Larrau
-1.1472617;44.6306417004993;node/1306129249;toilettes_publiques;;;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.1742471;44.5233060005067;node/1309008424;toilettes_publiques;;;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.1725894;44.5261846005065;node/1309031127;toilettes_publiques;;;no;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
0.4067783;46.3742855002806;node/1310171636;toilettes_erp;Intermarché;Groupement des Mousquetaires;;;24/7;;;;;;;;;;;;;"86103";Gençay
-0.8313308;45.5838314004021;node/1311765396;toilettes_publiques;;;;;;;;;;;;;;;;;;"17131";Cozes
0.6554797;45.5197358004103;node/1315023390;toilettes_erp;Garage du Stade;Total;;;;;;;;;;;;;;;;"24451";Saint-Martial-de-Valette
-1.5614123;43.4832923005419;node/1316469273;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"64122";Biarritz
-1.3035398;43.8758912005364;node/1319481043;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"40150";Léon
0.6985027;45.6198403003973;node/1328303634;toilettes_erp;Intermarché Contact;Groupement des Mousquetaires;;;24/7;;;;;;;;;;;;;"24328";Piégut-Pluviers
-1.3476298;43.17550880054;node/1334928739;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64477";Saint-Étienne-de-Baïgorry
0.369434;46.5889740002418;node/1353211027;toilettes_erp;Système U;;;;24/7;;;;;;;;;;;;;"86041";Buxerolles
-0.5896392;46.3206370002899;node/1354978053;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"79100";Coulon
-0.5859634;46.3215369002898;node/1359823103;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"79100";Coulon
-1.5534745;43.4938231005419;node/1363313700;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"64122";Biarritz
-1.3161058;45.9109050003561;node/1364791351;toilettes_publiques;;;;;;;;;;;;;;;;;;"17385";Saint-Pierre-d'Oléron
-1.4044404;43.8157962005378;node/1367609508;toilettes_publiques;;;;yes;Jun 15-Sep 15 00:00-24:00;no;;;;;;;;;;;;"40181";Messanges
0.3394721;46.5936600002409;node/1380066741;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"86194";Poitiers
0.3256725;46.5897294002416;node/1380946514;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"86194";Poitiers
1.2183853;44.8020342004859;node/1386079520;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"24152";Domme
-1.1684934;45.2208622004457;node/1386448521;toilettes_publiques;;;;;;;;;;;;;;;;;;"33203";Hourtin
-1.0843005;45.1844720004496;node/1388444450;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33203";Hourtin
-1.3746552;43.9112856005354;node/1388902457;toilettes_publiques;;;;;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
-1.3635678;43.9077488005355;node/1388945356;toilettes_publiques;;;yes;customers;;;;;;;;;;;;;;"40326";Vielle-Saint-Girons
0.3416302;46.5491490002492;node/1395865867;toilettes_publiques;;;;;;;;;;;;;;;;;;"86214";Saint-Benoît
-1.3392922;44.0387694005313;node/1402231282;toilettes_publiques;;;limited;yes;;;;;;;;;;;;;;"40157";Lit-et-Mixe
-1.5665366;43.475059400542;node/1403110459;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"64122";Biarritz
-1.5672174;43.482318500542;node/1403517637;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"64122";Biarritz
-0.5804497;46.32044210029;node/1403555537;toilettes_publiques;;;;;;;;;;;;;;;;;;"79162";Magné
-1.3850764;43.851707400537;node/1404495087;toilettes_publiques;;;;yes;07:00-24:00;no;;;;;;;;;;;;"40187";Moliets-et-Maâ
-1.3848009;43.851485000537;node/1404495089;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"40187";Moliets-et-Maâ
-1.2558037;44.4422000005118;node/1407319614;toilettes_publiques;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-1.0838939;45.18038850045;node/1408929359;toilettes_publiques;;;;;;;;;;;;;;;;;;"33203";Hourtin
-1.1724585;44.6589136004972;node/1410292524;toilettes_publiques;;;;;;;;;;;;;;;;;;"33009";Arcachon
-1.202629;44.6416460004985;node/1411450533;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33009";Arcachon
-0.2639818;43.3123502005415;node/1411629740;toilettes_publiques;Aire de Serres-Morlaàs;;;;;;;;;;;;;;;;;"64520";Serres-Morlaàs
-0.585413;43.419287200542;node/1411631972;toilettes_publiques;;;yes;;;no;;;;yes;yes;;;;;;;"64300";Lacq
-0.5845204;43.418732700542;node/1411631977;toilettes_erp;;;;;24/7;;;;;;;;;;;;;"64300";Lacq
-0.5634276;45.7941172003732;node/1412046126;toilettes_publiques;Fontaine de la Roche (Aqueduc de Saintes);;;;;no;;;;;;;;;;;;"17462";Vénérand
-1.2556384;44.4463245005116;node/1413865451;toilettes_publiques;;;yes;yes;;no;;yes;;;;;;;;;;"40046";Biscarrosse
-1.2427904;44.438684200512;node/1419449291;toilettes_publiques;;;;customers;24/7;;;yes;;;;;;;;;;"40046";Biscarrosse
-1.2426655;44.438727900512;node/1419449300;toilettes_publiques;;;yes;customers;24/7;;;yes;;;;;;;;;;"40046";Biscarrosse
-1.2448029;44.439174800512;node/1422890365;toilettes_publiques;;;;customers;24/7;;;yes;;;;;;;;;;"40046";Biscarrosse
-1.2442796;44.4374203005121;node/1422901170;toilettes_publiques;;;;customers;24/7;;;yes;;;;;;;;;;"40046";Biscarrosse
-1.2443257;44.4374576005121;node/1422901171;toilettes_publiques;;;;customers;24/7;;;yes;;;;;;;;;;"40046";Biscarrosse
-1.250855;44.4447435005117;node/1422978175;toilettes_publiques;;;yes;yes;24/7;no;;yes;;;;;;;;;;"40046";Biscarrosse
-1.1709093;46.1546482003179;node/1423444881;toilettes_publiques;;;yes;;24/7;yes;;;;;;;;;;;;"17300";La Rochelle
-1.445427;43.6481970005407;node/1424551985;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"40065";Capbreton
-0.5590668;45.0380957004646;node/1429367081;toilettes_publiques;;;;;;;;;;;;;;;;;;"33067";Bourg
-0.5591257;45.0391439004645;node/1429367117;toilettes_publiques;;;yes;;;;;yes;;;;;;;;;;"33067";Bourg
0.3789332;44.3607769005166;node/1439212613;toilettes_publiques;;;;;;;;;;;;;;;;;;"47065";Clairac
-1.150655;46.1618443003167;node/1445028102;toilettes_erp;Le Jardin du marché;;yes;customers;Mo-Sa 08:30-18:00;;;;;;;;;;;;yes;"17300";La Rochelle
-1.1533925;46.1577873003173;node/1445028243;toilettes_publiques;;;no;;Mo-Su 10:00-19:00;yes;;;;;;;;;;;;"17300";La Rochelle
-1.1489625;46.1615286003167;node/1445028281;toilettes_publiques;;;yes;customers;"Mo-Sa 09:00-18:00; Su 09:00-13:00";yes;;yes;;;;;;"seated;urinal";;;;"17300";La Rochelle
1.6340437;45.8045184003717;node/1445042458;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;no;"87024";Bujaleuf
0.6935221;44.1261233005279;node/1446015632;toilettes_publiques;;;;;;;;;;;;;;;;;;"47145";Layrac
0.6984675;44.1265100005279;node/1446015768;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"47145";Layrac
-0.5768839;46.6327164002336;node/1446285346;toilettes_publiques;;;;;;;;;;;;;;;;;;"79001";L'Absie
-1.0715908;44.3488937005172;node/1447924302;toilettes_publiques;;;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
-1.1346748;46.1056097003258;node/1447936546;toilettes_publiques;;;limited;;;no;;;;;;;;;;;;"17010";Angoulins
-1.0652363;44.3489482005172;node/1448726298;toilettes_erp;Super U;Super U;;;;;;;;;;;;;;;;"40217";Parentis-en-Born
0.9155111;45.289343100438;node/1450765419;toilettes_publiques;;;;;;;;;;;;;;;;;;"24527";Savignac-les-Églises
0.0368328;44.4748439005098;node/1452640338;toilettes_publiques;;;;;;;;;;;;;;;;;;"47068";Cocumont
0.2495861;44.3432274005175;node/1452644351;toilettes_publiques;;;;;;;;;;;;;;;;;;"47214";Puch-d'Agenais
0.5803393;44.1699272005261;node/1452779511;toilettes_publiques;;;;;;;;;;;;;;;;;;"47091";Estillac
-0.3511005;45.6892118003879;node/1455687197;toilettes_publiques;;;;;;no;;;;;;;;;;;;"16102";Cognac
-1.2951531;44.2131226005241;node/1464341017;toilettes_publiques;;;yes;yes;;;;yes;;;;;;;;;;"40184";Mimizan
-0.2407542;44.9172512004759;node/1468389423;toilettes_publiques;;;yes;yes;;;;yes;;;;;flush;;;;;"33243";Libourne
0.6136887;46.7782760002057;node/1483669178;toilettes_publiques;;;;;;;;;;;;;;;;;;"86245";Senillé-Saint-Sauveur
0.6144954;46.7786420002056;node/1483669189;toilettes_publiques;;;;;;;;;;;;;;;;;;"86245";Senillé-Saint-Sauveur
-1.2090877;46.1471648003191;node/1485671348;toilettes_publiques;;;;;;yes;;;;;;;;;;;;"17300";La Rochelle
0.8095488;46.3330678002878;node/1487208259;toilettes_publiques;Aire de Moulismes;;;;;;;;;;;;;;;;;"86170";Moulismes
0.6700013;46.0125994003405;node/1488533595;toilettes_publiques;;;;;;;;;;;;;;;;;;"16106";Confolens
0.6725351;46.0150292003402;node/1488539952;toilettes_publiques;;;;;;;;;;;;;;;;;;"16106";Confolens
0.6722561;46.0131962003405;node/1488545591;toilettes_publiques;;;;;;;;;;;;;;;;;;"16106";Confolens
0.332588;46.5816836002431;node/1491657607;toilettes_publiques;;;yes;;"Mo 04:00-23:00; Tu-Th 05:00-23:00; Fr,Su 05:00-24:00; Sa 00:00-00:40,05:00-22:50";no;;;;;;;;;;;;"86194";Poitiers
0.3425329;46.5841449002427;node/1491789378;toilettes_publiques;;;;;;no;;;;;;;;;;;;"86194";Poitiers
-1.2175364;44.1465519005271;node/1505112978;toilettes_publiques;;;no;yes;;;;yes;;;;;;;;;;"40043";Bias
-1.5608962;43.477329100542;node/1509667652;toilettes_publiques;;;;;;;;;;;;;;;;;;"64122";Biarritz
-1.1681057;44.0042772005325;node/1514400464;toilettes_publiques;;;no;yes;;no;;yes;;;;;;;;;;"40154";Lévignacq
-0.4361341;44.6448570004982;node/1523538708;toilettes_publiques;;;yes;;;no;;;;;;;;;;;yes;"33452";Saint-Michel-de-Rieufret
0.6736417;46.0152555003401;node/1539456636;toilettes_publiques;;;no;;;no;;;;;;;;;;;;"16106";Confolens
0.3122685;45.8036743003719;node/1540751820;toilettes_publiques;;;;;;;;;;;;;;;;;;"16282";La Rochette
-1.1687225;44.6629731004969;node/1553846174;toilettes_publiques;;;no;;;yes;;;;;;;;;;;;"33009";Arcachon
0.2364545;44.7402989004909;node/1560607957;toilettes_publiques;;;;;;;;;;;;;;;;;;"47321";Villeneuve-de-Duras
0.2370051;44.7414056004909;node/1560607966;toilettes_publiques;;;;;;;;;;;;;;;;;;"47321";Villeneuve-de-Duras
-0.9316972;45.4394619004204;node/1562660759;toilettes_publiques;;;yes;;;no;;;;;;;;;;;;"33208";Jau-Dignac-et-Loirac
-0.3220244;45.7082425003853;node/1565759419;toilettes_publiques;;;;;;;;;;;;;;;;;;"16102";Cognac
1.7647254;45.9546803003495;node/1581470355;toilettes_erp;Relais du Puy;Elan;;;24/7;;;;;;;;;;;;;"23030";Bourganeuf
1.7739629;45.2750094004397;node/1583695882;toilettes_erp;Intermarché;;;;24/7;;;;;;;;;;;;;"19272";Tulle
0.2106655;44.8444133004823;node/1583907486;toilettes_publiques;;;;;;;;;;;;;;;;;;"24335";Port-Sainte-Foy-et-Ponchapt
0.5378066;46.0629025003326;node/1590998052;toilettes_publiques;;;;;;;;;;;;;;;;;;"16128";Épenède
-0.2441747;44.9156923004761;node/1596571104;toilettes_publiques;;;;;;;;;;;;;;;;;;"33243";Libourne
-0.2428064;44.87195470048;node/1600151650;toilettes_publiques;;;;;;;;;;;;;;;;;;"33185";Génissac
-0.0307253;44.5808246005028;node/1611840794;toilettes_publiques;;;;;;no;;;;;;;;;;;;"33352";La Réole
-1.3046488;43.3840595005419;node/1622082638;toilettes_publiques;;;;;;no;;;;;;;;;;;;"64256";Hasparren
-0.3870125;43.403993000542;node/1624094664;toilettes_publiques;;;;yes;;;;;;;;;;;;;;"64511";Sauvagnon
0.1663468;44.4988844005083;node/1637732539;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
0.1646999;44.4974611005084;node/1637732595;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
-0.638549;45.0221848004661;node/1657632829;toilettes_publiques;;;;;;;;;;;;;;;;;;"33211";Labarde
0.161861;44.4968741005084;node/1659070536;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
-0.4011612;45.5590733004053;node/1660844433;toilettes_publiques;;;;yes;;no;;yes;;;;;flush;;;;no;"17192";Jarnac-Champagne
-0.7777626;44.8002704004861;node/1667097164;toilettes_erp;Total Contact;;;;;;;;;;;;;;;;;"33422";Saint-Jean-d'Illac
-0.3141089;46.5464528002497;node/1670639935;toilettes_erp;Total;SARL MARTIN SERVICE AUTO;;;24/7;;;;;;;;;;;;;"79172";Mazières-en-Gâtine
-0.908689;45.5349800004084;node/1693347313;toilettes_publiques;;;;;;;;;;;;;;;;;;"17437";Talmont-sur-Gironde
-0.9069539;45.5354836004083;node/1693347345;toilettes_publiques;;;yes;yes;;no;;;;;;;;;;;;"17437";Talmont-sur-Gironde
0.2398401;47.025355200156;node/1698436034;toilettes_publiques;;;;;;;;;;;;;;;;;;"86044";Ceaux-en-Loudun
0.1627682;44.4998569005082;node/1700250476;toilettes_publiques;;;;;;;;;;;;;;;;;;"47157";Marmande
-1.1066443;45.8238790003689;node/1704502305;toilettes_publiques;;;;;;;;;;;;;;;;;;"17219";Marennes-Hiers-Brouage
-1.2292736;44.2020104005246;node/1708048646;toilettes_publiques;;;no;yes;;yes;;yes;;;;;flush;;;;;"40184";Mimizan
-1.461895;43.5410210005417;node/1708661581;toilettes_publiques;;;yes;yes;;no;;yes;;;;;flush;;;;no;"40312";Tarnos
0.988117;45.0084286004675;node/1708799600;toilettes_publiques;;;;;;no;;;;;;;;;;;;"24183";Fleurac
1.5229601;45.2277896004449;node/1710489836;toilettes_publiques;;;;;;;;;;;;;;;;;;"19072";Donzenac
-1.3894322;43.852737200537;node/1718570301;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"40187";Moliets-et-Maâ
-1.3915938;43.8525159005369;node/1719418534;toilettes_publiques;;;;yes;;no;;;;;;;;;;;;"40187";Moliets-et-Maâ
1.7661987;45.3136874004353;node/1721875420;toilettes_publiques;;;;;;;;;;;;;;;;;;"19146";Naves
